"start","logRatio"
19080000,0.495662512809576
19110000,-0.831591166836358
19140000,-0.183537847316523
19170000,-0.0424585348960025
19200000,0.329270741079821
19230000,0.365502974088857
19260000,0.0514553900399114
19290000,0.297391832790772
19320000,-1.16723965616012
19350000,-1.12685915091905
19380000,-0.429794534584452
19410000,-0.293996947617212
19440000,0.53138062386122
19470000,-0.0549804384236235
19500000,-0.606742711820965
19530000,-0.967032595550207
19560000,-1.25362669078859
19590000,-0.256117823630466
19620000,0.661679841267068
19650000,0.902002368930753
19680000,1.41467207669052
19710000,1.61506114294276
19740000,1.66465233656784
19770000,0.529109094417578
19800000,-2.48045391195224
19830000,-3.33836536763141
19860000,-3.67298120864041
19890000,-3.34746825360765
19920000,-2.95909210706465
19950000,-2.97813868763522
19980000,-1.38912723603259
20010000,-1.92484065922218
20040000,-1.96838300968589
20070000,-3.65828136501957
20100000,-2.68118413453535
20130000,-2.21720584119778
20160000,-1.11321820850496
20190000,-1.15925121522248
20220000,-0.477135608315847
20250000,-0.101442620474688
20280000,-0.402458376594295
20310000,-0.488236450039867
20340000,-1.01324044516637
20370000,-1.37455629710969
20400000,-1.50691887628189
20430000,-0.68050060539858
20460000,0.101563173708955
20490000,0.597479097924075
20520000,0.55630495268349
20550000,0.529001976713861
20580000,0.235497107120665
20610000,0.0965147598114422
20640000,0.0866806949744656
20670000,0.0281464270948578
20700000,-0.543790870721502
20730000,-1.13497160294807
20760000,-1.47914461362351
20790000,-2.23863895884275
20820000,-3.00733363256047
20850000,-3.75758118009451
20880000,-2.55110569277573
20910000,-0.167651802222372
20940000,2.01633791400336
20970000,1.83350022333621
21000000,1.30089199423502
21030000,0.473467117123738
21060000,0.348032446290546
21090000,-1.3955026350805
21120000,-2.45634449775222
21150000,-2.41469831742793
21180000,-1.66103412257803
21210000,-1.82389832559404
21240000,-1.99645293442418
21270000,-1.4318494443362
21300000,1.06385279104192
21330000,1.35351686843776
21360000,0.782216797773773
21390000,-1.0405341078091
21420000,-0.498310276407454
21450000,-0.296435458780125
21480000,0.0813352982046917
21510000,-0.19675093020974
21540000,0.587620109016627
21570000,1.17714687389169
21600000,3.06335119027494
21630000,2.59536515242019
21660000,1.65089152968469
21690000,-1.5066124064249
21720000,-2.90264523207022
21750000,-2.90359920299241
21780000,-2.06126172384906
21810000,-0.468938246791475
21840000,-0.109178630122533
21870000,-0.246028447312582
21900000,-0.757774232965765
21930000,-0.673908866732186
21960000,-0.553062590032185
21990000,-0.45643220416927
22020000,-0.906454143116119
22050000,-0.77053800514982
22080000,-0.961806759521012
22110000,-1.19231131048636
22140000,-1.1572443344867
22170000,-0.458951102252608
22200000,-0.112333123644426
22230000,-0.545913182665117
22260000,-1.27316730894667
22290000,-1.02987805083381
22320000,-0.342293396723994
22350000,-0.188307669559926
22380000,-0.579679636779714
22410000,-1.24697058384809
22440000,-1.79194352285665
22470000,-1.8273426061122
22500000,0.124863059753842
22530000,1.66833309266509
22560000,1.75269857876547
22590000,0.424632135482107
22620000,-0.635125623898937
22650000,-0.47679036780619
22680000,-1.16863704594082
22710000,-1.40820704357108
22740000,-1.86394470516265
22770000,-0.704509391659561
22800000,-0.120611094433193
22830000,0.494722137198271
22860000,-0.134657093975657
22890000,-0.224564689433227
22920000,0.180801244723934
22950000,0.117807502116442
22980000,0.79632706286971
23010000,0.401529032701759
23040000,0.442608399042778
23070000,0.14018835320692
23100000,2.39286771860094
23130000,4.32358877625024
23160000,4.12992557174703
23190000,0.960247249180447
23220000,-1.28249598822836
23250000,-1.15645890612865
23280000,-0.991044788577704
23310000,-1.84449685120647
23340000,-1.4987029631449
23370000,-1.58341755638419
23400000,-1.62152789070736
23430000,-2.43596397285748
23460000,-2.78275017155019
23490000,-1.87705017882712
23520000,-2.25011584830508
23550000,-1.36795174904776
23580000,-1.1842014227599
23610000,-0.911991193485711
23640000,-0.843605060767038
23670000,-1.58063069742326
23700000,-1.906402185864
23730000,-2.21595821019047
23760000,-1.32206388244861
23790000,-0.909548960121021
23820000,-1.09211787261338
23850000,-1.94892644971368
23880000,-2.35115221563501
23910000,-1.63153242277542
23940000,-1.26307366490628
23970000,-3.20844236488235
24000000,-2.82647988824398
24030000,-1.85178503135878
24060000,1.03055056022214
24090000,1.09961193637102
24120000,1.17819864592554
24150000,1.44651385342957
24180000,1.43567291715501
24210000,1.31472515962796
24240000,0.93897622580309
24270000,0.832978392179513
24300000,1.05899907574428
24330000,1.19727454420801
24360000,0.989163046915097
24390000,-0.112344061930294
24420000,0.28647900330909
24450000,0.327612416144486
24480000,0.880262409611869
24510000,0.276255216640049
24540000,0.271955828481235
24570000,0.528238344163777
24600000,0.503020385515239
24630000,0.391638379114178
24660000,0.125105447377191
24690000,0.0330105780340055
24720000,0.283446955296905
24750000,0.287654330974934
24780000,2.54591066553349
24810000,3.11740276885702
24840000,3.58698511544447
24870000,0.862795573892207
24900000,-0.726032484888019
24930000,-1.1856694413365
24960000,-0.686013497077327
24990000,0.12637739737427
25020000,-0.183836483903491
25050000,-0.292554618858368
25080000,-0.327032983238095
25110000,0.15128165048161
25140000,0.688265316747447
25170000,0.910819283261671
25200000,1.12688091066245
25230000,0.912359087987927
25260000,0.83466428027826
25290000,0.618042536565381
25320000,0.4570003536528
25350000,0.506997640926872
25380000,0.614325301862672
25410000,0.513156581686781
25440000,0.184754889755103
25470000,-0.14031521763341
25500000,-0.212875943740713
25530000,-0.0686184675592862
25560000,0.092237367322574
25590000,0.310111918843148
25620000,0.862873233236203
25650000,0.898444346487595
25680000,1.09738835438425
25710000,0.641945911495629
25740000,0.70233466716779
25770000,0.580064449321533
25800000,0.569380319279654
25830000,0.861674948478049
25860000,0.694639846060033
25890000,0.502456846965993
25920000,0.45619369857809
25950000,0.423087719765373
25980000,0.524823200028894
26010000,0.533607725787619
26040000,0.700766319782616
26070000,0.999349764806578
26100000,0.899402864502635
26130000,0.93017372614672
26160000,0.78819746703085
26190000,0.717508684478761
26220000,0.81632600112917
26250000,0.952576129771848
26280000,1.01871182084861
26310000,1.00884274478626
26340000,0.751762652679781
26370000,0.419481094915582
26400000,0.597007390443717
26430000,0.513294226711233
26460000,0.718380026871571
26490000,0.154971466718788
26520000,0.190944031757267
26550000,0.164388232015052
26580000,0.40833589769234
26610000,0.545612215940396
26640000,-0.42011073965204
26670000,-1.1019579536656
26700000,-1.88016728809381
26730000,-1.25590394869779
26760000,-1.11799311852483
26790000,-0.66651939777819
26820000,-0.835066859991568
26850000,-0.671907688584298
26880000,-0.690695026660064
26910000,-0.265217632659195
26940000,0.137902893513014
26970000,0.593182018356966
27000000,0.848134296963482
27030000,0.978629621394418
27060000,0.702370724279218
27090000,0.314617081218513
27120000,-0.0503227752434064
27150000,-0.25771920149538
27180000,-0.220730820773895
27210000,-0.352462123025368
27240000,-0.217495262234441
27270000,-0.319962469564288
27300000,-0.0495986875121026
27330000,0.209745204645931
27360000,0.726303257482683
27390000,0.554449976826357
27420000,0.295060140673889
27450000,0.06993028090882
27480000,0.254234009276503
27510000,0.5016104362491
27540000,0.579258689252454
27570000,0.723261920527245
27600000,0.804534815472357
27630000,0.755938995195816
27660000,0.778477217012466
27690000,0.762168192175209
27720000,0.783499578882979
27750000,3.52623045764869
27780000,3.09884582121362
27810000,3.08526195976233
27840000,0.205371416521032
27870000,0.598170736517889
27900000,0.309738345447476
27930000,0.208914534015935
27960000,0.159187016278116
27990000,0.30597018020022
28020000,0.179246160572917
28050000,-0.121154890370052
28080000,-0.89648921954489
28110000,-1.4998710546775
28140000,-1.44329560451383
28170000,0.0534658823184767
28200000,1.57184941864938
28230000,1.73667211820444
28260000,1.09909033195886
28290000,-0.171787369178817
28320000,-1.62226612212071
28350000,-2.40755526839566
28380000,-2.03601473257349
28410000,-0.776236139023183
28440000,-0.124185482044263
28470000,0.0859466497623207
28500000,0.019652854118983
28530000,-0.596907943374213
28560000,-1.13525013186332
28590000,-1.26970522633429
28620000,-0.980632550518778
28650000,-0.547576302938841
28680000,0.0154856975073243
28710000,0.172307653597012
28740000,0.19577736219671
28770000,-0.204346300580359
28800000,-0.11104410127933
28830000,-0.276804637139247
28860000,-0.13547483068497
28890000,0.189801316117589
28920000,0.538402562687591
28950000,0.773191994871097
28980000,0.821648416648995
29010000,1.03356410544532
29040000,1.04681029016229
29070000,1.13404301535808
29100000,1.15323336128292
29130000,1.22803700927331
29160000,0.855312069635836
29190000,0.0147645695633664
29220000,-0.656988549514774
29250000,-1.41569796591846
29280000,-1.79932685929938
29310000,-2.22081119416096
29340000,-0.942200431518713
29370000,-0.674567288951599
29400000,-0.917382646419336
29430000,-1.95366619582533
29460000,-2.28584552902351
29490000,-2.1530863253972
29520000,-2.32989512169705
29550000,-1.58513695465542
29580000,-1.11303332424372
29610000,-0.451778800445067
29640000,-2.12083305956347
29670000,-3.7396325544261
29700000,-5.77734207849435
29730000,-5.62378808604516
29760000,-4.28444831997101
29790000,-3.52182170286528
29820000,-2.74028181168736
29850000,-2.93309950044055
29880000,-2.40828281868482
29910000,-1.74993671909181
29940000,-0.871296938907757
29970000,0.0359081365564798
30000000,-0.697966575190779
30030000,-2.18684842072784
30060000,-3.63077615505141
30090000,-2.421612
30120000,1.760643
30150000,2.668851
30180000,2.877066
30210000,0.2625061
30240000,0.6579223
30270000,0.3167051
30300000,0.2702108
30330000,0.3739601
30360000,0.06373019
30390000,-0.1013786
30420000,-0.4110031
30450000,-0.3673537
30480000,-0.1856651
30510000,0.1265077
30540000,-0.006114287
30570000,-0.1188373
30600000,-0.4878427
30630000,-0.1777974
30660000,-1.592136
30690000,0.16606
30720000,1.488774
30750000,2.558355
30780000,-0.1819015
30810000,-1.40075
30840000,-2.962592
30870000,-2.033041
30900000,-2.620101
30930000,-1.701154
30960000,-2.676911
30990000,-2.827737
31020000,-0.5379956
31050000,1.062455
31080000,1.000951
31110000,-0.8326995
31140000,-1.781746
31170000,-1.556422
31200000,-1.130524
31230000,-1.513211
31260000,-1.503617
31290000,-1.663318
31320000,-2.134219
31350000,-2.308454
31380000,-2.111816
31410000,-0.7506725
31440000,-0.501245
31470000,-0.4933751
31500000,-1.099117
31530000,-2.269461
31560000,-3.320684
31590000,-3.1099
31620000,-2.488896
31650000,-1.145042
31680000,-0.4290157
31710000,0.3592434
31740000,-0.2823439
31770000,-0.3671893
31800000,-0.6557063
31830000,-1.025296
31860000,-1.117949
31890000,-0.288104
31920000,0.7115739
31950000,2.420102
31980000,2.597551
32010000,2.677482
32040000,2.023693
32070000,2.165413
32100000,2.841521
32130000,2.216047
32160000,1.908085
32190000,1.299593
32220000,1.119677
32250000,0.9677312
32280000,1.326364
32310000,1.680123
32340000,1.689218
32370000,1.361789
32400000,1.089179
32430000,0.9889775
32460000,0.9303752
32490000,0.9861506
32520000,0.9793414
32550000,1.08162
32580000,1.098167
32610000,0.9156696
32640000,-0.8421743
32670000,-1.495273
32700000,-1.098446
32730000,0.4107022
32760000,0.7969715
32790000,0.4873292
32820000,0.7878137
32850000,1.144654
32880000,1.468828
32910000,1.222649
32940000,0.8294385
32970000,0.7968119
33000000,0.9424643
33030000,0.821062
33060000,5.113719
33090000,5.056186
33120000,5.058706
33150000,0.5354876
33180000,0.04048056
33210000,-0.1407432
33240000,-0.8208633
33270000,-0.8930609
33300000,-1.601347
33330000,-1.703412
33360000,-0.9846504
33390000,1.255625
33420000,1.915826
33450000,1.345021
33480000,-0.3692414
33510000,-0.4473414
33540000,-0.2084542
33570000,0.1266016
33600000,0.09375694
33630000,0.2416855
33660000,0.4343289
33690000,0.666206
33720000,0.4433727
33750000,0.4880195
33780000,0.08643026
33810000,0.9643535
33840000,1.080702
33870000,1.69421
33900000,0.9739012
33930000,0.8571847
33960000,0.6715045
33990000,0.8065434
34020000,0.9652043
34050000,0.7406416
34080000,0.7466337
34110000,1.182022
34140000,1.910135
34170000,1.945705
34200000,1.181165
34230000,0.3821114
34260000,-0.987749
